ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
145	1	9	195	攀眉		15266	196	210;211;213;255	
146	1	9	1	一点红		5683		198;89;80;255	
147	1	9	2	冷香		5685		196;56;97;255	
148	1	9	3	锦上		5686		177;78;62;255	
149	1	9	4	六出		5688		195;77;107;255	
150	1	9	6	月夕		5692		255;255;255;255	
151	1	9	7	般若		5693		107;92;75;255	
152	1	9	8	金刚		5694		107;92;75;255	
153	1	9	9	断戟		5679	10	140;99;90;255	
154	1	9	11	烽烟		5680	12	140;99;90;255	
155	1	9	13	无双		5681		140;99;90;255	
156	1	9	16	恋		5698	17	215;99;72;255	
157	1	9	24	长恨		5706		0;0;0;255	
158	1	9	25	忘川		5705	26	0;0;0;255	
159	1	9	27	奈何		5706	28	0;0;0;255	
160	1	9	31	蛮王		5708		221;79;53;255	
161	1	9	32	孤云出岫		5709		153;37;26;255	
162	1	9	33	惊鸿一瞥		5710		114;48;55;255	
163	1	9	37	浮世绘		5715		95;55;53;255	
164	2	0	1	默认		5821		213;155;138;255	
165	2	0	2	桃李		5822		209;169;151;255	
166	2	0	3	凝脂		5823		210;170;153;255	
167	2	0	4	姑射		5824		217;167;148;255	
168	2	0	5	明艳		5825		209;168;151;255	
169	2	0	6	冰肌		5826		209;168;151;255	
170	2	0	7	墨颜		12880		209;168;151;255	
171	2	0	8	皎月		14580		209;168;151;255	
172	2	1	1	默认		5841		40;34;25;255	
173	2	1	2	蟾宫		5841		40;34;25;255	
174	2	1	3	秋练		5842		69;64;48;255	
175	2	1	4	玄烛		5843		89;64;63;255	
176	2	1	5	白露		5844		157;161;132;255	
177	2	1	6	琳琅		5845		89;90;80;255	
178	2	1	7	望舒		5846		49;40;34;255	
179	2	1	8	猫眼		5847		122;73;32;255	
180	2	1	9	浮图		5848		106;105;113;255	
181	2	1	10	黑洞		13598		171;158;122;255	
182	2	1	11	守望星辰		13599		111;86;68;255	
183	2	1	12	七星北斗		13600		125;106;144;255	
184	2	1	13	轮回		13601		126;112;111;255	
185	2	2	1	默认		5841		40;34;25;255	
186	2	2	2	蟾宫		5841		40;34;25;255	
187	2	2	3	秋练		5842		69;64;48;255	
188	2	2	4	玄烛		5843		89;64;63;255	
189	2	2	5	白露		5844		157;161;132;255	
190	2	2	6	琳琅		5845		89;90;80;255	
191	2	2	7	望舒		5846		49;40;34;255	
192	2	2	8	猫眼		5847		122;73;32;255	
193	2	2	9	浮图		5848		106;105;113;255	
194	2	2	10	黑洞		13598		171;158;122;255	
195	2	2	11	守望星辰		13599		111;86;68;255	
196	2	2	12	七星北斗		13600		125;106;144;255	
197	2	2	13	轮回		13601		126;112;111;255	
198	2	3	0	默认		5815		255;255;255;255	
199	2	3	1	卿暮		5784		161;115;92;255	
200	2	3	2	墨韵		5785		132;95;82;255	
201	2	3	3	云絮		5786		145;40;74;255	
202	2	3	4	粉黛		5787		169;58;73;255	
203	2	3	5	惑心		5788		167;51;76;255	
204	2	3	6	蝶恋花		5789		153;96;172;255	
205	2	3	7	罗刹		5790		123;87;80;255	
206	2	3	8	羽焰		5791		185;83;86;255	
207	2	3	9	紫颜		5792		134;77;141;255	
208	2	3	10	百媚		5793		165;84;82;255	
209	2	3	11	幽楚		5794		143;96;80;255	
210	2	3	12	月下影		5838		125;91;83;255	
211	2	3	14	一颦		7087		121;36;34;255	
212	2	3	15	飞嫣		7088		155;40;46;255	
213	2	4	1	默认		5741		0;0;0;255	
214	2	4	2	青行		5741		0;0;0;255	
215	2	4	3	小篆		5742		0;0;0;255	
216	2	4	4	正楷		5743		0;0;0;255	
217	2	4	5	幽月		5744		81;74;100;255	
218	2	4	6	浅尝		5745		116;91;107;255	
219	2	4	7	复还		5746		124;82;80;255	
220	2	4	8	沧浪		5747		0;0;0;255	
221	2	4	9	懵然		5748		0;0;0;255	
222	2	4	10	深泽		5749		0;0;0;255	
223	2	4	11	勾韵		5750		0;0;0;255	
224	2	4	12	华月		5751		0;0;0;255	
225	2	5	1	默认		5639		0;0;0;255	
226	2	5	22	远黛		13607		0;0;0;255	
227	2	5	23	孤城		13608		0;0;0;255	
228	2	5	24	狐影		13609		0;0;0;255	
229	2	5	25	寒柳		13610		0;0;0;255	
230	2	5	26	镜中山色		13611		0;0;0;255	
231	2	5	2	小山眉		5639		0;0;0;255	
232	2	5	3	上挑眉		5640		0;0;0;255	
233	2	5	4	螺旋眉		5641		0;0;0;255	
234	2	5	5	一字眉		5642		0;0;0;255	
235	2	5	6	秋娘眉		5643		0;0;0;255	
236	2	5	7	黛玉眉		5644		0;0;0;255	
237	2	5	8	巾帼眉		5645		0;0;0;255	
238	2	5	9	朴素眉		5646		0;0;0;255	
239	2	5	10	宽横眉		5647		0;0;0;255	
240	2	5	11	天则眉		5648		0;0;0;255	
241	2	5	12	直眉		5649		0;0;0;255	
242	2	5	13	厚直眉		5650		0;0;0;255	
243	2	5	14	刚正眉		5651		0;0;0;255	
244	2	5	15	平直眉		5839		0;0;0;255	
245	2	5	16	隐牙		6372		255;255;255;255	
246	2	5	17	月白		6373		255;255;255;255	
247	2	5	18	淡霜		6374		255;255;255;255	
248	2	5	19	迭雪		6375		255;255;255;255	
249	2	5	20	雪叶		6376		255;255;255;255	
250	2	5	21	湮月		7082		0;0;0;255	
251	2	5	0	无		5815		255;255;255;255	
252	2	6	0	默认		5815		255;255;255;255	
253	2	6	1	暖蓉		5548		240;140;124;255	
254	2	6	2	小雅		5549		222;131;122;255	
255	2	6	3	含羞		5550		230;146;122;255	
256	2	6	4	采薇		5551		231;131;116;255	
257	2	6	5	淡舒		5552		225;125;115;255	
258	2	6	6	子衿		5553		228;115;112;255	
259	2	6	7	刻铭		5554		240;98;99;255	
260	2	6	8	点妆		5555		231;101;99;255	
261	2	6	9	酒糟鼻		5549		222;131;122;255	
262	2	7	1	默认		5578		170;86;86;255	
263	2	7	2	丹云		5578		170;86;86;255	
264	2	7	3	点绛		5579		139;53;57;255	
265	2	7	4	薄光		5580		164;73;66;255	
266	2	7	5	云鸾		5581		174;90;72;255	
267	2	7	6	丰腴		5582		184;93;85;255	
268	2	7	7	银杏		5583		182;134;127;255	
269	2	7	8	含香		5584		184;90;100;255	
270	2	7	9	甘霖		5585		188;131;118;255	
271	2	7	10	唐风		5586		121;30;36;255	
272	2	7	11	侠骨		5587		173;83;84;255	
273	2	7	12	荡魄		5837		164;74;75;255	
274	2	8	1	默认		5556		255;255;255;255	
275	2	8	2	剪水		5556		255;255;255;255	
276	2	8	3	星眸		5557		255;255;255;255	
277	2	8	4	秋水		5558		255;255;255;255	
278	2	8	5	横波		5559		255;255;255;255	
279	2	8	6	春水		5560		255;255;255;255	
280	2	8	7	凝睇		5561		255;255;255;255	
281	2	8	8	清泉		5562		158;194;215;255	
282	2	8	9	悬珠		5563		255;255;255;255	
283	2	8	10	朗星		5564		255;255;255;255	
284	2	8	11	点漆		5565		255;255;255;255	
285	2	8	12	桃花		5566		255;255;255;255	
286	2	8	13	写轮		5567		255;255;255;255	
287	2	8	14	相印		5568		255;255;255;255	
288	2	8	0	无		5816		0;0;0;255	
289	2	9	0	默认		5815		255;255;255;255	
290	2	9	18	笑春风		5701	19	246;100;106;255	
291	2	9	14	国色天香		5699	15	246;100;106;255	
292	2	9	7	上元		5689		196;56;97;255	
293	2	9	8	如意		5690		196;56;97;255	
294	2	9	9	菡萏		5691		255;255;255;255	
295	2	9	20	清霜醉		5702	21	246;212;215;255	
296	2	9	22	纷落		5703	23	246;212;215;255	
297	2	9	24	一剪梅		5704	25	208;144;139;255	
298	2	9	57	霜锋		6031		109;69;51;255	
299	2	9	46	血仇		6041	47	154;35;35;255	
300	2	9	134	不染		8958		210;170;162;255	
301	2	9	177	浴血		14584	178	177;91;82;255	
302	2	9	179	菱花		14760	180	255;255;255;255	
303	2	9	52	痛扁		6028		141;102;103;255	
304	2	9	186	攀眉		15266	187	210;211;213;255	
305	2	9	1	一点红		5683		198;89;80;255	
306	2	9	2	新蕊		5684		172;83;90;255	
307	2	9	3	冷香		5685		196;56;97;255	
308	2	9	4	锦上		5686		177;78;62;255	
309	2	9	5	倾城		5687		187;54;87;255	
310	2	9	6	六出		5688		195;77;107;255	
311	2	9	10	戏蝶		5697	11	197;110;102;255	
312	2	9	12	恋		5698	13	215;99;72;255	
313	2	9	16	灼灼		5700	17	246;100;106;255	
314	2	9	26	泪		5714		0;0;0;255	
315	2	9	27	无泪		5714		0;0;0;255	
316	2	9	28	美人痣		5714		0;0;0;255	
317	2	9	31	忘川		5705		0;0;0;255	
318	2	9	32	雨落忘川		5705		0;0;0;255	
319	2	9	33	奈何		5706	34	0;0;0;255	
320	2	9	37	孤云出岫		5709		153;37;26;255	
321	2	9	38	惊鸿一瞥		5710		114;48;55;255	
322	2	9	39	浮世绘		5715		95;55;53;255	
323	5	0	1	默认		5827		213;155;138;255	
324	5	0	2	冰肌		5828		209;168;151;255	
325	5	0	3	桃李		5829		224;150;132;255	
326	5	0	4	凝脂		5830		210;170;153;255	
327	5	1	1	默认		5849		69;64;48;255	
328	5	1	2	锦瑟		5849		69;64;48;255	
329	5	1	3	秋练		5842		89;64;63;255	
330	5	1	4	玄烛		5843		89;90;80;255	
331	5	1	5	纤阿		5850		49;40;34;255	
332	5	1	6	琳琅		5845		122;73;32;255	
333	5	1	7	望舒		5846		106;105;113;255	
334	5	1	8	猫眼		5847		32;25;24;255	
335	5	1	9	浮图		5848		106;105;113;255	
336	5	2	1	默认		5849		69;64;48;255	
337	5	2	2	锦瑟		5849		69;64;48;255	
338	5	2	3	秋练		5842		89;64;63;255	
339	5	2	4	玄烛		5843		89;90;80;255	
340	5	2	5	纤阿		5850		49;40;34;255	
341	5	2	6	琳琅		5845		122;73;32;255	
342	5	2	7	望舒		5846		106;105;113;255	
343	5	2	8	猫眼		5847		32;25;24;255	
344	5	2	9	浮图		5848		52;52;34;255	
345	5	3	0	默认		5815		255;255;255;255	
346	5	3	1	卿暮		5795		127;43;54;255	
347	5	3	2	墨韵		5796		163;53;67;255	
348	5	3	3	云絮		5797		66;68;155;255	
349	5	3	4	粉黛		5798		64;37;37;255	
350	5	3	5	惑心		5799		167;51;76;255	
351	5	3	6	蝶恋花		5800		153;96;172;255	
352	5	3	7	罗刹		5801		123;87;80;255	
353	5	3	8	羽焰		5802		87;62;64;255	
354	5	3	9	紫颜		5803		152;75;81;255	
355	5	3	10	百媚		5804		165;84;82;255	
356	5	3	11	幽楚		5805		143;96;80;255	
357	5	4	1	默认		5752		0;0;0;255	
358	5	4	2	稚意		5752		0;0;0;255	
359	5	4	3	疑然		5753		0;0;0;255	
360	5	4	4	轻妆		5754		0;0;0;255	
361	5	4	5	无饰		5755		0;0;0;255	
362	5	4	6	乱草		5756		0;0;0;255	
363	5	4	7	离峰		5757		0;0;0;255	
364	5	4	8	降世		5758		0;0;0;255	
365	5	4	9	明音		5759		0;0;0;255	
366	5	4	10	肆角		5760		0;0;0;255	
367	5	4	11	憧憬		5761		0;0;0;255	
368	5	5	1	默认		5652		0;0;0;255	
369	5	5	2	峰眉		5652		0;0;0;255	
370	5	5	3	嫦娥眉		5653		0;0;0;255	
371	5	5	4	一字眉		5654		0;0;0;255	
372	5	5	5	细横眉		5655		0;0;0;255	
373	5	5	6	慧心眉		5656		0;0;0;255	
374	5	5	7	上挑眉		5657		0;0;0;255	
375	5	5	8	浓眉		5658		0;0;0;255	
376	5	5	9	细眉		5659		0;0;0;255	
377	5	5	10	清秀眉		5660		0;0;0;255	
378	5	5	11	刚正眉		5661		0;0;0;255	
379	5	5	12	刀眉		5662		0;0;0;255	
380	5	5	13	猛张飞		5663		0;0;0;255	
381	5	5	14	清纯眉		5664		0;0;0;255	
382	5	5	15	宽浓眉		5665		0;0;0;255	
383	5	5	16	素牙		6377		255;255;255;255	
384	5	5	17	霜叶		6378		255;255;255;255	
385	5	5	18	白毫		6379		255;255;255;255	
386	5	5	19	封雪		6380		255;255;255;255	
387	5	5	20	月明		6381		255;255;255;255	
388	5	5	21	断浪		7083		0;0;0;255	
389	5	5	0	无		5815		255;255;255;255	
390	5	6	0	默认		5815		0;0;0;255	
391	5	6	1	青皮胡		5992		0;0;0;255	
392	5	6	2	八字胡		5993		0;0;0;255	
393	5	6	3	亦邪胡		5994		0;0;0;255	
394	5	6	4	避世胡		5995		0;0;0;255	
395	5	6	5	逐世胡		5996		0;0;0;255	
396	5	6	6	地主胡		5997		0;0;0;255	
397	5	6	7	卫生胡		5998		0;0;0;255	
398	5	6	8	含羞		5550		230;146;122;255	
399	5	6	9	子衿		5553		228;115;112;255	
400	5	6	10	刻铭		5554		240;98;99;255	
401	5	6	13	酒糟鼻		5549		222;131;122;255	
402	5	6	11	蝉翼胡		6657		0;0;0;255	
403	5	6	12	地主胡<白>		6658		0;0;0;255	
404	5	7	1	默认		5588		171;85;72;255	
405	5	7	2	不懂		5588		171;85;72;255	
406	5	7	3	不揭		5589		159;82;74;255	
407	5	7	4	不语		5590		160;83;69;255	
408	5	7	5	积善		5591		140;65;63;255	
409	5	7	6	欲止		5592		172;71;71;255	
410	5	7	7	下明		5593		202;144;132;255	
411	5	7	8	朱柔		5594		201;114;119;255	
412	5	7	9	厚德		5595		189;110;92;255	
413	5	7	10	浅尝		5596		191;110;102;255	
414	5	7	11	会意		5597		175;91;81;255	
415	5	7	12	箴言		5598		182;85;74;255	
416	5	8	1	默认		5556		255;255;255;255	
417	5	8	2	剪水		5556		255;255;255;255	
418	5	8	3	星眸		5557		255;255;255;255	
419	5	8	4	秋水		5558		255;255;255;255	
420	5	8	5	横波		5559		255;255;255;255	
421	5	8	6	春水		5560		255;255;255;255	
422	5	8	7	凝睇		5561		255;255;255;255	
423	5	8	8	清泉		5562		158;194;215;255	
424	5	8	9	悬珠		5563		255;255;255;255	
425	5	8	10	朗星		5564		255;255;255;255	
426	5	8	11	点漆		5565		255;255;255;255	
427	5	8	12	桃花		5566		255;255;255;255	
428	5	8	13	写轮		5567		255;255;255;255	
429	5	8	14	相印		5568		255;255;255;255	
430	5	8	0	无		5816		255;255;255;255	
431	5	9	0	默认		5815		255;255;255;255	
432	5	9	132	马王爷		8957		182;164;114;255	
433	5	9	133	不染		8958		210;170;162;255	
434	5	9	134	别艳		8952		110;25;24;255	
435	5	9	135	滴血		8960		38;31;25;255	
436	5	9	136	狱蛇		8959		255;255;255;255	
437	5	9	137	昂		8955		141;30;10;255	
438	5	9	138	帅意贴		8956		0;0;0;255	
439	5	9	139	慈悲		8954		224;199;142;255	
440	5	9	140	踪		8953	141	248;189;171;255	
441	5	9	142	熊来了		8951		99;95;94;255	
442	5	9	122	百回叱咤		8878		0;0;0;255	
443	5	9	123	望空		8879		167;66;34;255	
444	5	9	124	形伤旧事		8880		0;0;0;255	
445	5	9	125	残阳里		8881		187;75;48;255	
446	5	9	126	寒声碎		8882		255;255;255;255	
447	5	9	127	魔夜挽花		8883		0;0;0;255	
448	5	9	128	中宵寐		8884		0;0;0;255	
449	5	9	129	煌煌遗踪		8885		0;0;0;255	
450	5	9	130	秋寂		8887		255;255;255;255	
451	5	9	131	戏言峥嵘		8886		79;60;44;255	
452	5	9	117	枯荣		8279		255;255;255;255	
453	5	9	118	庭翼		8281		255;255;255;255	
454	5	9	119	菊踪		8282		255;255;255;255	
455	5	9	120	荣芳		8283		255;255;255;255	
456	5	9	121	金莲开		8277		182;152;102;255	
457	5	9	112	广交		7960		166;158;152;255	
458	5	9	113	飞轩		7959		166;158;152;255	
459	5	9	114	莲生		7964		166;158;152;255	
460	5	9	115	鲛鲸		7962		137;112;100;255	
461	5	9	116	垂眼		7958		136;122;116;255	
462	5	9	110	盾舞		7090		0;0;0;255	
463	5	9	111	祥云		7091		229;217;209;255	
464	5	9	107	中征		6996		194;194;194;255	
465	5	9	109	晴敛		6997	108	107;108;151;255	
466	5	9	105	凤尾		6791	106	85;70;42;255	
467	5	9	92	阴阳		6260		109;115;168;255	
468	5	9	93	素问		6267	94	93;136;141;255	
469	5	9	95	奇门遁甲		6265	96	33;54;74;255	
470	5	9	97	大唐魂		6266		200;66;61;255	
471	5	9	98	莲华佛缘		6264		255;255;255;255	
472	5	9	99	妙舞		6263		194;95;97;255	
473	5	9	100	幻蛛		6268		97;65;96;255	
474	5	9	101	剑魄		6259		237;202;123;255	
475	5	9	102	光明火		6262		148;43;55;255	
476	5	9	103	降龙		6261	104	52;57;122;255	
477	5	9	1	一点红		5683		198;89;80;255	
478	5	9	2	冷香		5685		196;56;97;255	
479	5	9	3	锦上		5686		177;78;62;255	
480	5	9	4	菡萏		5691		255;255;255;255	
481	5	9	5	月夕		5692		255;255;255;255	
482	5	9	6	般若		5693		107;92;75;255	
483	5	9	7	金刚		5694		107;92;75;255	
484	5	9	8	恋		5698	9	215;99;72;255	
485	5	9	10	清霜醉		5702	11	246;212;215;255	
486	5	9	12	纷落		5703	13	246;212;215;255	
487	5	9	14	一剪梅		5704	15	246;212;215;255	
488	5	9	16	奈何		5706	17	0;0;0;255	
489	5	9	18	黄泉		5707	19	119;18;0;255	
490	5	9	20	蛮王		5708		221;79;53;255	
491	5	9	21	孤云出岫		5709		153;37;26;255	
492	5	9	22	惊鸿一瞥		5710		114;48;55;255	
493	5	9	23	战神		5712	24	99;23;20;255	
494	5	9	25	不败战神		5712		99;23;20;255	
495	5	9	26	喵		5713		95;55;53;255	
496	5	9	27	浮世绘		5715		0;0;0;255	
497	5	9	28	怒		5717	29	95;74;43;255	
498	5	9	30	腼腆		5719		255;255;255;255	
499	5	9	31	忘忧		5721	32	232;220;189;255	
500	5	9	33	发		5727		215;0;15;255	
501	5	9	34	囚		5728		0;0;0;255	
502	5	9	35	死		5729		0;0;0;255	
503	5	9	36	玩		5730		215;0;15;255	
504	5	9	37	归去来兮		5722	38	37;29;29;255	
505	5	9	39	墨凤		5723		37;29;29;255	
506	5	9	40	墨龙		5724	41	37;29;29;255	
507	5	9	42	龙啸九天		5725	43	37;29;29;255	
508	5	9	44	断戟		5679	45	140;99;90;255	
509	5	9	46	烽烟		5680	47	140;99;90;255	
510	5	9	48	无双		5681		90;90;90;255	
511	5	9	49	汗		5696		90;90;90;255	
512	5	9	50	熊猫眼		6040		0;0;0;255	
513	5	9	51	血仇		6041	52	154;35;35;255	
514	5	9	53	二郎神		6033		0;0;0;255	
515	5	9	54	拆		6029		210;40;40;255	
516	5	9	55	小哈		6039		255;255;255;255	
517	5	9	56	巴掌		6038		154;35;35;255	
518	5	9	57	脚印		6036		0;0;0;255	
519	5	9	58	痛扁		6028		141;102;103;255	
520	5	9	59	芳华		6035	60	253;175;175;255	
521	5	9	61	霜锋		6031		109;69;51;255	
522	5	9	62	入魔		6081		103;66;53;255	
523	5	9	63	紫蝶		6088	64	187;135;187;255	
524	5	9	65	景云		6085		155;41;24;255	
525	5	9	66	雀斑		6091		189;156;135;255	
526	5	9	67	血煞		6093	68	87;0;0;255	
527	5	9	69	血煞修罗		6093		87;0;0;255	
528	5	9	70	阴符		6092	71	51;42;37;255	
529	5	9	72	天目		6086		90;0;0;255	
530	5	9	73	血瞳		6087		101;10;9;255	
531	5	9	74	森罗		6090	75	177;0;0;255	
532	5	9	76	森罗万象		6090		177;0;0;255	
533	5	9	77	錦鲤		6089	78	246;226;238;255	
534	5	9	79	内牛满面		6131		213;194;185;255	
535	5	9	80	花愁		6132		0;0;0;255	
536	5	9	81	菱眼		6136		0;0;0;255	
537	5	9	82	纤横		6130		70;60;53;255	
538	5	9	83	有凤来仪		6127		184;11;0;255	
539	5	9	84	狠戾		6133		173;129;107;255	
540	5	9	85	习目		6135	86	0;0;0;255	
541	5	9	87	羽目		6135		0;0;0;255	
542	5	9	88	鬼面		6128		175;33;16;255	
543	5	9	89	邪魅		6134		0;0;0;255	
544	5	9	90	蜈蚣		6129	91	0;0;0;255	
545	6	0	1	默认		5817		209;168;151;255	
546	6	0	2	冰肌		5818		209;168;151;255	
547	6	0	3	桃李		5819		209;168;151;255	
548	6	0	4	凝脂		5820		209;168;151;255	
549	6	0	5	墨颜		12876		209;168;151;255	
550	6	0	6	皎月		14581		209;168;151;255	
551	6	1	1	默认		5841		40;34;25;255	
552	6	1	2	蟾宫		5841		40;34;25;255	
553	6	1	3	秋练		5842		69;64;48;255	
554	6	1	4	玄烛		5843		89;64;63;255	
555	6	1	5	白露		5844		157;161;132;255	
556	6	1	6	琳琅		5845		89;90;80;255	
557	6	1	7	望舒		5846		49;40;34;255	
558	6	1	8	猫眼		5847		122;73;32;255	
559	6	1	9	浮图		5848		106;105;113;255	
