ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
147	2	5	5	一字眉		5642		0;0;0;255	
148	2	5	6	秋娘眉		5643		0;0;0;255	
149	2	5	7	黛玉眉		5644		0;0;0;255	
150	2	5	8	巾帼眉		5645		0;0;0;255	
151	2	5	9	朴素眉		5646		0;0;0;255	
152	2	5	12	直眉		5649		0;0;0;255	
153	2	5	13	厚直眉		5650		0;0;0;255	
154	2	5	14	刚正眉		5651		0;0;0;255	
155	2	5	15	平直眉		5839		0;0;0;255	
156	2	6	0	默认		5815		255;255;255;255	
157	2	6	1	暖蓉		5548		240;140;124;255	
158	2	6	2	小雅		5549		222;131;122;255	
159	2	6	3	含羞		5550		230;146;122;255	
160	2	6	4	采薇		5551		231;131;116;255	
161	2	6	5	淡舒		5552		225;125;115;255	
162	2	7	1	默认		5578		170;86;86;255	
163	2	7	2	丹云		5578		170;86;86;255	
164	2	7	3	点绛		5579		139;53;57;255	
165	2	7	4	薄光		5580		164;73;66;255	
166	2	7	5	云鸾		5581		174;90;72;255	
167	2	7	6	丰腴		5582		184;93;85;255	
168	2	7	8	含香		5584		184;90;100;255	
169	2	7	9	甘霖		5585		188;131;118;255	
170	2	7	11	侠骨		5587		173;83;84;255	
171	2	7	12	荡魄		5837		164;74;75;255	
172	2	8	1	默认		5556		255;255;255;255	
173	2	8	2	剪水		5556		255;255;255;255	
174	2	8	3	星眸		5557		255;255;255;255	
175	2	8	4	秋水		5558		255;255;255;255	
176	2	8	5	横波		5559		255;255;255;255	
177	2	8	6	春水		5560		255;255;255;255	
178	2	8	7	凝睇		5561		255;255;255;255	
179	2	8	8	清泉		5562		158;194;215;255	
180	2	8	10	朗星		5564		255;255;255;255	
181	2	8	11	点漆		5565		255;255;255;255	
182	2	9	0	默认		5815		255;255;255;255	
183	2	9	134	不染		8958		210;170;162;255	
184	2	9	177	浴血		14584	178	177;91;82;255	
185	2	9	179	菱花		14760	180	255;255;255;255	
186	2	9	52	痛扁		6028		141;102;103;255	
187	2	9	186	攀眉		15266	187	210;211;213;255	
188	2	9	1	一点红		5683		198;89;80;255	
189	2	9	2	新蕊		5684		172;83;90;255	
190	2	9	3	冷香		5685		196;56;97;255	
191	2	9	4	锦上		5686		177;78;62;255	
192	2	9	5	倾城		5687		187;54;87;255	
193	2	9	6	六出		5688		195;77;107;255	
194	2	9	10	戏蝶		5697	11	197;110;102;255	
195	2	9	12	恋		5698	13	215;99;72;255	
196	2	9	16	灼灼		5700	17	246;100;106;255	
197	2	9	26	泪		5714		0;0;0;255	
198	2	9	27	无泪		5714		0;0;0;255	
199	2	9	28	美人痣		5714		0;0;0;255	
200	2	9	31	忘川		5705		0;0;0;255	
201	2	9	32	雨落忘川		5705		0;0;0;255	
202	2	9	33	奈何		5706	34	0;0;0;255	
203	2	9	37	孤云出岫		5709		153;37;26;255	
204	2	9	38	惊鸿一瞥		5710		114;48;55;255	
205	2	9	39	浮世绘		5715		95;55;53;255	
206	5	0	1	默认		5827		213;155;138;255	
207	5	0	2	冰肌		5828		209;168;151;255	
208	5	0	3	桃李		5829		224;150;132;255	
209	5	0	4	凝脂		5830		210;170;153;255	
210	5	1	1	默认		5849		69;64;48;255	
211	5	1	2	锦瑟		5849		69;64;48;255	
212	5	1	3	秋练		5842		89;64;63;255	
213	5	1	4	玄烛		5843		89;90;80;255	
214	5	1	5	纤阿		5850		49;40;34;255	
215	5	1	6	琳琅		5845		122;73;32;255	
216	5	1	7	望舒		5846		106;105;113;255	
217	5	1	8	猫眼		5847		32;25;24;255	
218	5	1	9	浮图		5848		106;105;113;255	
219	5	2	1	默认		5849		69;64;48;255	
220	5	2	2	锦瑟		5849		69;64;48;255	
221	5	2	3	秋练		5842		89;64;63;255	
222	5	2	4	玄烛		5843		89;90;80;255	
223	5	2	5	纤阿		5850		49;40;34;255	
224	5	2	6	琳琅		5845		122;73;32;255	
225	5	2	7	望舒		5846		106;105;113;255	
226	5	2	8	猫眼		5847		32;25;24;255	
227	5	2	9	浮图		5848		52;52;34;255	
228	5	3	0	默认		5815		255;255;255;255	
229	5	3	1	卿暮		5795		127;43;54;255	
230	5	3	2	墨韵		5796		163;53;67;255	
231	5	3	3	云絮		5797		66;68;155;255	
232	5	3	4	粉黛		5798		64;37;37;255	
233	5	3	5	惑心		5799		167;51;76;255	
234	5	3	6	蝶恋花		5800		153;96;172;255	
235	5	3	7	罗刹		5801		123;87;80;255	
236	5	3	8	羽焰		5802		87;62;64;255	
237	5	3	9	紫颜		5803		152;75;81;255	
238	5	3	10	百媚		5804		165;84;82;255	
239	5	3	11	幽楚		5805		143;96;80;255	
240	5	4	1	默认		5752		0;0;0;255	
241	5	4	2	稚意		5752		0;0;0;255	
242	5	4	3	疑然		5753		0;0;0;255	
243	5	4	4	轻妆		5754		0;0;0;255	
244	5	4	5	无饰		5755		0;0;0;255	
245	5	4	6	乱草		5756		0;0;0;255	
246	5	4	7	离峰		5757		0;0;0;255	
247	5	4	8	降世		5758		0;0;0;255	
248	5	4	9	明音		5759		0;0;0;255	
249	5	4	10	肆角		5760		0;0;0;255	
250	5	4	11	憧憬		5761		0;0;0;255	
251	5	5	1	默认		5652		0;0;0;255	
252	5	5	2	峰眉		5652		0;0;0;255	
253	5	5	3	嫦娥眉		5653		0;0;0;255	
254	5	5	4	一字眉		5654		0;0;0;255	
255	5	5	5	细横眉		5655		0;0;0;255	
256	5	5	6	慧心眉		5656		0;0;0;255	
257	5	5	7	上挑眉		5657		0;0;0;255	
258	5	5	8	浓眉		5658		0;0;0;255	
259	5	5	9	细眉		5659		0;0;0;255	
260	5	5	10	清秀眉		5660		0;0;0;255	
261	5	5	11	刚正眉		5661		0;0;0;255	
262	5	5	12	刀眉		5662		0;0;0;255	
263	5	5	13	猛张飞		5663		0;0;0;255	
264	5	5	14	清纯眉		5664		0;0;0;255	
265	5	5	15	宽浓眉		5665		0;0;0;255	
266	5	5	16	素牙		6377		255;255;255;255	
267	5	5	17	霜叶		6378		255;255;255;255	
268	5	5	18	白毫		6379		255;255;255;255	
269	5	5	19	封雪		6380		255;255;255;255	
270	5	5	20	月明		6381		255;255;255;255	
271	5	5	21	断浪		7083		0;0;0;255	
272	5	5	0	无		5815		255;255;255;255	
273	5	6	0	默认		5815		0;0;0;255	
274	5	6	1	青皮胡		5992		0;0;0;255	
275	5	6	2	八字胡		5993		0;0;0;255	
276	5	6	3	亦邪胡		5994		0;0;0;255	
277	5	6	4	避世胡		5995		0;0;0;255	
278	5	6	5	逐世胡		5996		0;0;0;255	
279	5	6	6	地主胡		5997		0;0;0;255	
280	5	6	7	卫生胡		5998		0;0;0;255	
281	5	6	8	含羞		5550		230;146;122;255	
282	5	6	9	子衿		5553		228;115;112;255	
283	5	6	10	刻铭		5554		240;98;99;255	
284	5	6	13	酒糟鼻		5549		222;131;122;255	
285	5	6	11	蝉翼胡		6657		0;0;0;255	
286	5	6	12	地主胡<白>		6658		0;0;0;255	
287	5	7	1	默认		5588		171;85;72;255	
288	5	7	2	不懂		5588		171;85;72;255	
289	5	7	3	不揭		5589		159;82;74;255	
290	5	7	4	不语		5590		160;83;69;255	
291	5	7	5	积善		5591		140;65;63;255	
292	5	7	6	欲止		5592		172;71;71;255	
293	5	7	7	下明		5593		202;144;132;255	
294	5	7	8	朱柔		5594		201;114;119;255	
295	5	7	9	厚德		5595		189;110;92;255	
296	5	7	10	浅尝		5596		191;110;102;255	
297	5	7	11	会意		5597		175;91;81;255	
298	5	7	12	箴言		5598		182;85;74;255	
299	5	8	1	默认		5556		255;255;255;255	
300	5	8	2	剪水		5556		255;255;255;255	
301	5	8	3	星眸		5557		255;255;255;255	
302	5	8	4	秋水		5558		255;255;255;255	
303	5	8	5	横波		5559		255;255;255;255	
304	5	8	6	春水		5560		255;255;255;255	
305	5	8	7	凝睇		5561		255;255;255;255	
306	5	8	8	清泉		5562		158;194;215;255	
307	5	8	9	悬珠		5563		255;255;255;255	
308	5	8	10	朗星		5564		255;255;255;255	
309	5	8	11	点漆		5565		255;255;255;255	
310	5	8	12	桃花		5566		255;255;255;255	
311	5	8	13	写轮		5567		255;255;255;255	
312	5	8	14	相印		5568		255;255;255;255	
313	5	8	0	无		5816		255;255;255;255	
314	5	9	0	默认		5815		255;255;255;255	
315	5	9	132	马王爷		8957		182;164;114;255	
316	5	9	133	不染		8958		210;170;162;255	
317	5	9	134	别艳		8952		110;25;24;255	
318	5	9	135	滴血		8960		38;31;25;255	
319	5	9	136	狱蛇		8959		255;255;255;255	
320	5	9	137	昂		8955		141;30;10;255	
321	5	9	138	帅意贴		8956		0;0;0;255	
322	5	9	139	慈悲		8954		224;199;142;255	
323	5	9	140	踪		8953	141	248;189;171;255	
324	5	9	142	熊来了		8951		99;95;94;255	
325	5	9	122	百回叱咤		8878		0;0;0;255	
326	5	9	123	望空		8879		167;66;34;255	
327	5	9	124	形伤旧事		8880		0;0;0;255	
328	5	9	125	残阳里		8881		187;75;48;255	
329	5	9	126	寒声碎		8882		255;255;255;255	
330	5	9	127	魔夜挽花		8883		0;0;0;255	
331	5	9	128	中宵寐		8884		0;0;0;255	
332	5	9	129	煌煌遗踪		8885		0;0;0;255	
333	5	9	130	秋寂		8887		255;255;255;255	
334	5	9	131	戏言峥嵘		8886		79;60;44;255	
335	5	9	117	枯荣		8279		255;255;255;255	
336	5	9	118	庭翼		8281		255;255;255;255	
337	5	9	119	菊踪		8282		255;255;255;255	
338	5	9	120	荣芳		8283		255;255;255;255	
339	5	9	121	金莲开		8277		182;152;102;255	
340	5	9	112	广交		7960		166;158;152;255	
341	5	9	113	飞轩		7959		166;158;152;255	
342	5	9	114	莲生		7964		166;158;152;255	
343	5	9	115	鲛鲸		7962		137;112;100;255	
344	5	9	116	垂眼		7958		136;122;116;255	
345	5	9	110	盾舞		7090		0;0;0;255	
346	5	9	111	祥云		7091		229;217;209;255	
347	5	9	107	中征		6996		194;194;194;255	
348	5	9	109	晴敛		6997	108	107;108;151;255	
349	5	9	105	凤尾		6791	106	85;70;42;255	
350	5	9	92	阴阳		6260		109;115;168;255	
351	5	9	93	素问		6267	94	93;136;141;255	
352	5	9	95	奇门遁甲		6265	96	33;54;74;255	
353	5	9	97	大唐魂		6266		200;66;61;255	
354	5	9	98	莲华佛缘		6264		255;255;255;255	
355	5	9	99	妙舞		6263		194;95;97;255	
356	5	9	100	幻蛛		6268		97;65;96;255	
357	5	9	101	剑魄		6259		237;202;123;255	
358	5	9	102	光明火		6262		148;43;55;255	
359	5	9	103	降龙		6261	104	52;57;122;255	
360	5	9	1	一点红		5683		198;89;80;255	
361	5	9	2	冷香		5685		196;56;97;255	
362	5	9	3	锦上		5686		177;78;62;255	
363	5	9	4	菡萏		5691		255;255;255;255	
364	5	9	5	月夕		5692		255;255;255;255	
365	5	9	6	般若		5693		107;92;75;255	
366	5	9	7	金刚		5694		107;92;75;255	
367	5	9	8	恋		5698	9	215;99;72;255	
368	5	9	10	清霜醉		5702	11	246;212;215;255	
369	5	9	12	纷落		5703	13	246;212;215;255	
370	5	9	14	一剪梅		5704	15	246;212;215;255	
371	5	9	16	奈何		5706	17	0;0;0;255	
372	5	9	18	黄泉		5707	19	119;18;0;255	
373	5	9	20	蛮王		5708		221;79;53;255	
374	5	9	21	孤云出岫		5709		153;37;26;255	
375	5	9	22	惊鸿一瞥		5710		114;48;55;255	
376	5	9	23	战神		5712	24	99;23;20;255	
377	5	9	25	不败战神		5712		99;23;20;255	
378	5	9	26	喵		5713		95;55;53;255	
379	5	9	27	浮世绘		5715		0;0;0;255	
380	5	9	28	怒		5717	29	95;74;43;255	
381	5	9	30	腼腆		5719		255;255;255;255	
382	5	9	31	忘忧		5721	32	232;220;189;255	
383	5	9	33	发		5727		215;0;15;255	
384	5	9	34	囚		5728		0;0;0;255	
385	5	9	35	死		5729		0;0;0;255	
386	5	9	36	玩		5730		215;0;15;255	
387	5	9	37	归去来兮		5722	38	37;29;29;255	
388	5	9	39	墨凤		5723		37;29;29;255	
389	5	9	40	墨龙		5724	41	37;29;29;255	
390	5	9	42	龙啸九天		5725	43	37;29;29;255	
391	5	9	44	断戟		5679	45	140;99;90;255	
392	5	9	46	烽烟		5680	47	140;99;90;255	
393	5	9	48	无双		5681		90;90;90;255	
394	5	9	49	汗		5696		90;90;90;255	
395	5	9	50	熊猫眼		6040		0;0;0;255	
396	5	9	51	血仇		6041	52	154;35;35;255	
397	5	9	53	二郎神		6033		0;0;0;255	
398	5	9	54	拆		6029		210;40;40;255	
399	5	9	55	小哈		6039		255;255;255;255	
400	5	9	56	巴掌		6038		154;35;35;255	
401	5	9	57	脚印		6036		0;0;0;255	
402	5	9	58	痛扁		6028		141;102;103;255	
403	5	9	59	芳华		6035	60	253;175;175;255	
404	5	9	61	霜锋		6031		109;69;51;255	
405	5	9	62	入魔		6081		103;66;53;255	
406	5	9	63	紫蝶		6088	64	187;135;187;255	
407	5	9	65	景云		6085		155;41;24;255	
408	5	9	66	雀斑		6091		189;156;135;255	
409	5	9	67	血煞		6093	68	87;0;0;255	
410	5	9	69	血煞修罗		6093		87;0;0;255	
411	5	9	70	阴符		6092	71	51;42;37;255	
412	5	9	72	天目		6086		90;0;0;255	
413	5	9	73	血瞳		6087		101;10;9;255	
414	5	9	74	森罗		6090	75	177;0;0;255	
415	5	9	76	森罗万象		6090		177;0;0;255	
416	5	9	77	錦鲤		6089	78	246;226;238;255	
417	5	9	79	内牛满面		6131		213;194;185;255	
418	5	9	80	花愁		6132		0;0;0;255	
419	5	9	81	菱眼		6136		0;0;0;255	
420	5	9	82	纤横		6130		70;60;53;255	
421	5	9	83	有凤来仪		6127		184;11;0;255	
422	5	9	84	狠戾		6133		173;129;107;255	
423	5	9	85	习目		6135	86	0;0;0;255	
424	5	9	87	羽目		6135		0;0;0;255	
425	5	9	88	鬼面		6128		175;33;16;255	
426	5	9	89	邪魅		6134		0;0;0;255	
427	5	9	90	蜈蚣		6129	91	0;0;0;255	
428	6	0	1	默认		5817		209;168;151;255	
429	6	0	2	冰肌		5818		209;168;151;255	
430	6	0	3	桃李		5819		209;168;151;255	
431	6	0	4	凝脂		5820		209;168;151;255	
432	6	1	1	默认		5841		40;34;25;255	
433	6	1	2	蟾宫		5841		40;34;25;255	
434	6	1	3	秋练		5842		69;64;48;255	
435	6	1	4	玄烛		5843		89;64;63;255	
436	6	1	5	白露		5844		157;161;132;255	
437	6	1	6	琳琅		5845		89;90;80;255	
438	6	1	7	望舒		5846		49;40;34;255	
439	6	1	8	猫眼		5847		122;73;32;255	
440	6	1	9	浮图		5848		106;105;113;255	
441	6	2	1	默认		5841		40;34;25;255	
442	6	2	2	蟾宫		5841		40;34;25;255	
443	6	2	3	秋练		5842		69;64;48;255	
444	6	2	4	玄烛		5843		89;64;63;255	
445	6	2	5	白露		5844		157;161;132;255	
446	6	2	6	琳琅		5845		89;90;80;255	
447	6	2	7	望舒		5846		49;40;34;255	
448	6	2	8	猫眼		5847		122;73;32;255	
449	6	2	9	浮图		5848		106;105;113;255	
450	6	3	0	默认		5815		255;255;255;255	
451	6	3	1	卿暮		5773		161;115;92;255	
452	6	3	2	墨韵		5774		132;95;82;255	
453	6	3	3	云絮		5775		145;40;74;255	
454	6	3	5	惑心		5777		167;51;76;255	
455	6	3	10	百媚		5782		165;84;82;255	
456	6	3	11	幽楚		5783		143;96;80;255	
457	6	4	1	默认		5731		0;0;0;255	
458	6	4	2	无识		5731		0;0;0;255	
459	6	4	3	隽秀		5732		0;0;0;255	
460	6	4	4	上弦		5733		0;0;0;255	
461	6	4	5	隽秀		5734		0;0;0;255	
462	6	4	7	新月		5736		0;0;0;255	
463	6	4	8	望月		5737		0;0;0;255	
464	6	4	10	满月		5739		0;0;0;255	
465	6	4	11	韶光		5740		0;0;0;255	
466	6	5	1	默认		5623		0;0;0;255	
467	6	5	2	小山眉		5623		0;0;0;255	
468	6	5	3	嫦娥眉		5624		0;0;0;255	
469	6	5	4	一字眉		5625		0;0;0;255	
470	6	5	5	细横眉		5626		0;0;0;255	
471	6	5	6	标准		5627		0;0;0;255	
472	6	5	7	上挑眉		5628		0;0;0;255	
473	6	5	8	清纯眉		5629		94;69;56;255	
474	6	5	9	清秀眉		5630		85;60;53;255	
475	6	5	10	秋娘眉		5631		0;0;0;255	
476	6	5	12	巾帼眉		5633		0;0;0;255	
477	6	5	13	朴素眉		5634		0;0;0;255	
478	6	5	15	细眉		5636		98;74;60;255	
479	6	5	16	直眉		5637		0;0;0;255	
480	6	5	17	厚直眉		5638		114;82;56;255	
481	6	6	0	默认		5815		255;255;255;255	
482	6	6	1	暖蓉		5548		240;140;124;255	
483	6	6	2	小雅		5549		222;131;122;255	
484	6	6	3	含羞		5550		230;146;122;255	
485	6	6	4	采薇		5551		231;131;116;255	
486	6	6	5	淡舒		5552		225;125;115;255	
487	6	7	1	默认		5569		163;73;64;255	
488	6	7	2	言笑		5569		163;73;64;255	
489	6	7	3	生光		5570		167;82;75;255	
490	6	7	4	初亏		5571		168;85;84;255	
491	6	7	5	伴影		5572		173;83;79;255	
492	6	7	6	解颐		5573		196;107;97;255	
493	6	7	8	云兮		5575		188;105;102;255	
494	6	7	9	迷心		5576		172;105;106;255	
495	6	8	1	默认		5556		0;0;0;255	
496	6	8	2	剪水		5556		0;0;0;255	
497	6	8	3	星眸		5557		0;0;0;255	
498	6	8	4	秋水		5558		0;0;0;255	
499	6	8	5	横波		5559		0;0;0;255	
500	6	8	6	春水		5560		0;0;0;255	
501	6	8	7	凝睇		5561		0;0;0;255	
502	6	8	8	清泉		5562		158;194;215;255	
503	6	8	10	朗星		5564		0;0;0;255	
504	6	8	11	点漆		5565		0;0;0;255	
505	6	9	0	默认		5815		255;255;255;255;255	
506	6	9	132	不染		8958		210;170;162;255	
507	6	9	175	浴血		14584	176	177;91;82;255	
508	6	9	177	菱花		14760	178	255;255;255;255	
509	6	9	53	痛扁		6028		141;102;103;255	
510	6	9	184	攀眉		15266	185	210;211;213;255	
511	6	9	1	一点红		5683		198;89;80;255	
512	6	9	2	新蕊		5684		172;83;90;255	
513	6	9	3	冷香		5685		196;56;97;255	
514	6	9	4	锦上		5686		177;78;62;255	
515	6	9	5	六出		5688		195;77;107;255	
516	6	9	6	月夕		5692		255;255;255;255	
517	6	9	7	戏蝶		5697	8	197;110;102;255	
518	6	9	9	恋		5698	10	215;99;72;255	
519	6	9	13	灼灼		5700	14	246;100;106;255	
520	6	9	23	孤云出岫		5709		153;37;26;255	
521	6	9	24	惊鸿一瞥		5710		114;48;55;255	
522	6	9	25	泪		5714		0;0;0;255	
523	6	9	26	无泪		5714		0;0;0;255	
524	6	9	27	美人痣		5714		0;0;0;255	
525	6	9	28	奈何		5706	29	0;0;0;255	
526	6	9	30	浮世绘		5715		95;55;53;255	
527	6	9	33	汗		5695		90;90;90;255	
528	6	9	45	腼腆		5719		204;61;50;255	
