RoleType	Type	ShowID	CanUseInCreate	RewardsPrice	CoinPrice	Discount	DisStartTime	DisEndTime	ColorID0	ColorID1	MaxParamID0	MaxParamID1	MaxParamID2
1	2	32	0	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	2	34	0	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	1	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	3	2	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	3	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	4	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	5	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	6	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	7	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	8	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	9	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	10	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	11	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	12	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	13	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	14	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	15	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	16	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	17	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	18	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	19	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	20	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	21	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	22	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	23	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	24	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	25	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	26	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	27	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	28	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	29	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	30	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	31	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	32	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	33	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	34	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	35	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	36	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	37	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	38	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	39	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	40	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	3	50	0	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	4	1	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	2	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	3	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	4	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	5	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	6	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	7	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	8	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	9	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	10	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	11	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	12	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	13	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	14	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	15	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	16	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	4	17	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	5	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	5	1	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	5	2	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	5	3	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	5	4	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	5	5	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	6	1	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	2	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	3	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	4	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	5	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	6	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	7	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	8	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	9	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	10	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	11	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	12	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	13	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	14	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	15	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	16	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	17	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	18	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	19	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	20	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	6	21	1	0	500	50	1717052400	1721026800	1	0	201	201	201
1	7	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	7	1	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	2	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	3	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	4	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	5	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	6	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	7	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	8	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	9	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	10	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	11	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	12	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	13	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	14	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	15	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	16	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	17	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	18	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	19	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	20	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	21	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	22	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	23	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	24	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	25	1	0	300	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	26	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	27	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	28	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	29	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	30	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	31	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	32	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	33	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	34	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	35	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	36	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	37	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	38	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	39	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	40	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	41	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	42	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	43	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	44	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	45	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	46	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	47	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	48	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	49	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	50	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	51	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	52	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	53	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	54	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	55	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	56	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	57	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	58	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	59	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	60	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	61	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	62	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	63	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	64	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	65	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	66	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	67	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	68	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	69	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	74	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	75	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	76	0	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	77	0	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	78	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	79	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	93	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	7	94	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	8	1	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	2	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	3	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	4	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	5	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	6	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	7	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	8	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	9	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	10	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	11	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	12	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	13	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	14	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	15	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	16	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	17	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	18	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	19	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	20	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	21	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	22	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	23	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	24	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	25	1	0	300	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	26	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	27	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	28	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	29	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	30	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	31	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	32	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	33	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	34	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	35	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	36	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	37	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	38	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	39	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	40	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	41	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	42	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	43	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	44	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	45	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	46	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	47	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	48	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	49	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	50	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	51	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	52	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	53	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	54	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	55	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	56	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	57	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	58	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	59	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	60	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	61	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	62	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	63	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	64	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	65	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	66	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	67	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	68	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	69	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	74	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	75	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	76	0	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	77	0	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	78	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	79	0	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	93	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	8	94	0	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	0	1	0	0	50	1717052400	1721026800	1	0	201	201	201
1	9	1	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	2	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	3	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	4	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	5	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	6	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	7	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	8	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	9	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	10	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	11	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	12	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	13	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	14	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	15	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	16	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	17	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	18	1	0	2000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	19	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	20	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	21	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	22	1	0	500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	23	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	24	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	25	1	0	300	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	26	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	27	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	28	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	29	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	30	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	31	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	32	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	33	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	34	1	0	1000	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	35	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	36	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
1	9	37	1	0	1500	50	1717052400	1721026800	4294967295	4294967295	201	201	201
